StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent_1,Consent_2,Consent_3,Consent_4,Consent_5,Consent_6,Consent_7,prolific_id,NoDI1_Comp,NoDI1_TryAgain,NoDI1_Take,NoDI1_Nothing,NoDI2_Comp,NoDI2_TryAgain,NoDI2_Take,NoDI2_Nothing,NoDI3_Comp,NoDI3_TryAgain,NoDI3_Take,NoDI3_Nothing,NoDI4_Comp,NoDI4_TryAgain,NoDI4_Take,NoDI4_Nothing,DI_Comp,DI_TryAgain,DI_Take,DI_Nothing,3PP_Comp,3PP_TryAgain,3PP_Take,3PP_Nothing,DaysWeek,DaysWeek_TryAgain,P2_Decision,Explain,SelfRate_1,SelfRate_2,SelfRate_3,SelfRate_4,SelfRate_5,SelfRate_6,SelfRate_7,SelfRate_8,SelfRate_9,SelfRate_10,SelfRate_11,Q120,Q120_3_TEXT,PROLIFIC_PID,counter,STUDY_ID,SESSION_ID
28/11/2022 09:06,28/11/2022 09:21,IP Address,86.173.43.187,96,886,FALSE,,FS_xrbKSAerNnwerUl,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,628b98cbfe1abe15dc8853f4,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,To try and end up with the most money at the end OR to see if not taking money would work out better for me ,,,,,,,,,,,,,,628b98cbfe1abe15dc8853f4,6,63846a4ec16d08f02cdabfef,63847a1007a77b70b792f47e
28/11/2022 09:06,28/11/2022 09:16,IP Address,213.107.65.252,96,575,FALSE,,FS_2cpZZhb7sMWYlKg,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,588a59813e1f290001aa78c1,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,"I tried to keep the ,most bonus for myself regardless of the othe4 players",,,,,,,,,,,,,,588a59813e1f290001aa78c1,6,63846a4ec16d08f02cdabfeb,63847a1664e77307722f03b6
28/11/2022 09:06,28/11/2022 09:17,IP Address,149.170.83.220,39,649,FALSE,,FS_1yMhBbWpgPH5quJ,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,59400f1c6b84600001e76c13,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,,,,,,,,,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,,,,,,,,,7,,,,,,,,,,,,,,,,,59400f1c6b84600001e76c13,3,63846a4ec16d08f02cdabffd,6384799ec9a3b59e215a80c9
28/11/2022 09:07,28/11/2022 09:40,IP Address,148.252.128.128,96,1980,FALSE,,FS_1jvQtsCHaVkSSSx,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,612d18baf58abea6585a18e7,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,"I wanted to be fair to player 2, I did not see the point in penalising myself to make someone else worse off",,,,,,,,,,,,,,612d18baf58abea6585a18e7,6,63846a4ec16d08f02cdabfeb,63847a31d93b1654607445f7
28/11/2022 09:07,28/11/2022 09:11,IP Address,79.73.37.213,35,241,FALSE,,FS_1B77kDeiBTUaSJP,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,60d09f21c5e8a0e1c2c7bdf6,,,,,,,,,"I would have £0.80, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,,,,,"I would have £0.80, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.40",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,,,,,,,,,,,,,,,,,,,,,,60d09f21c5e8a0e1c2c7bdf6,2,63846a4ec16d08f02cdabfef,63847a3bae1710dcae158fda
28/11/2022 09:07,28/11/2022 09:09,IP Address,81.109.113.21,16,110,FALSE,,FS_AamebXyhpfKQelj,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5f16c949246faf23e33a0d22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f16c949246faf23e33a0d22,1,63846a4ec16d08f02cdabfe8,63847a59a299d2e9f145e38c
28/11/2022 09:08,28/11/2022 09:20,IP Address,176.24.69.52,21,680,FALSE,,FS_1gC2ArLf0ALbklB,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5d812e3c613aa900188746a6,"I would have £0.70, Player 2 would have £0.00","I would have £0.40, Player 2 would have £0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d812e3c613aa900188746a6,1,63846a4ec16d08f02cdabfe8,63847a927c813076782934b5
28/11/2022 09:09,28/11/2022 09:13,IP Address,86.14.168.220,96,264,FALSE,,FS_1pW4oBKeoR1vtlV,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,598b4594474b9200017e0a77,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,I didn’t want to spite someone for their choices,,,,,,,,,,,,,,598b4594474b9200017e0a77,6,63846a4ec16d08f02cdabff1,638475497f06a33213ab1167
28/11/2022 09:10,28/11/2022 09:23,IP Address,92.40.15.186,96,779,FALSE,,FS_UGUcrNNDExK0JPP,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,59d4fb316cc82800013e32d3,"I would have £0.40, Player 2 would have £0.00",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,No - I do not want to take £0.20 of Player 1's bonus,I tried to be as fair as possible but in situations where the other player didn’t then I tried to address that situation by removing their bonus,,,,,,,,,,,,,,59d4fb316cc82800013e32d3,6,63846a4ec16d08f02cdabfe9,63847b16ef04d541422f0380
28/11/2022 09:13,28/11/2022 09:26,IP Address,86.150.67.191,96,796,FALSE,,FS_3KZ3igTU4HxZFNP,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5d539f4f147a7d00195aaeb1,"I would have £0.80, Player 2 would have £0.00","I would have £0.70, Player 2 would have £0.00",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.50, Player 2 would have £0.40","I would have £0.80, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,No - I do not want to take £0.20 of Player 1's bonus,I don’t see the point of discrediting someone else,,,,,,,,,,,,,,5d539f4f147a7d00195aaeb1,6,63846a4ec16d08f02cdabfec,63847ba7d50913b933e21a20
28/11/2022 09:14,28/11/2022 09:16,IP Address,86.20.148.190,18,136,FALSE,,FS_3CTxLc8hwANAJTc,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,56fc108ff37e08000cbea340,,,,,"I would have £0.70, Player 2 would have £0.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56fc108ff37e08000cbea340,1,63846a4ec16d08f02cdabfe9,63847bdb426de4e608ade904
28/11/2022 09:14,28/11/2022 09:40,IP Address,46.65.183.246,96,1539,FALSE,,FS_3qfyyBns06VGY11,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5d0ca909a37d8b0018913ca4,"I would have £0.50, Player 2 would have £0.00","I would have £0.50, Player 2 would have £0.00",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.00","I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,Whether my amount saved was too big a drop from what they took from me ,,,,,,,,,,,,,,5d0ca909a37d8b0018913ca4,6,63846a4ec16d08f02cdabfe9,63847c0621d4eaa2a27e06a2
28/11/2022 09:15,28/11/2022 09:23,IP Address,92.40.186.117,96,498,FALSE,,FS_1Lv5n6vQ2ppCAPT,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5f01dbf0f5ef5d052ced1135,"I would have £0.80, Player 2 would have £0.00","I would have £0.40, Player 2 would have £0.00",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.80, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.70, Player 2 would have £0.20","I would have £0.80, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.00","I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,No - I do not want to take £0.20 of Player 1's bonus,I was always looking at the bigger picture if it is worth the trouble to give up the amount for bonuses or not. ,,,,,,,,,,,,,,5f01dbf0f5ef5d052ced1135,6,63846a4ec16d08f02cdac004,63847c2e0bc9b90d5b299db3
28/11/2022 09:17,28/11/2022 09:45,IP Address,195.162.113.26,96,1712,FALSE,,FS_vp0RxL0AQNjWSTn,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,610fc495920a4ee01eac5d3d,"I would have £0.80, Player 2 would have £0.00","I would have £0.70, Player 2 would have £0.00",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.70, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.80, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £1.30, Player 1 would have £0.50, Player 2 would have £0.60","I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,Was more spontaneous ,,,,,,,,,,,,,,610fc495920a4ee01eac5d3d,6,63846a4ec16d08f02cdabfef,63847c903497d67cb3acc8c7
28/11/2022 09:20,28/11/2022 09:23,IP Address,90.209.158.143,13,203,FALSE,,FS_3iOTIdVTqVxCKDo,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5f1e33e58d05fc3a189c6ab4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1e33e58d05fc3a189c6ab4,1,63846a4ec16d08f02cdabff5,63847c31fa741b1b77ec17a1
28/11/2022 09:21,28/11/2022 09:22,IP Address,94.197.115.212,13,39,FALSE,,FS_3nwpS4Y1MF6cbrK,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5d53d043e36afb001ae105e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d53d043e36afb001ae105e9,1,63846a4ec16d08f02cdabfea,6384796fdeb214cf8b5a80ff
28/11/2022 09:22,28/11/2022 09:45,IP Address,5.71.232.40,96,1372,FALSE,,FS_3dKQrJGc7VFoBOA,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5b13da851e55760001ba009a,"I would have £0.80, Player 2 would have £0.00","I would have £0.70, Player 2 would have £0.00",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.20","I would have £0.70, Player 2 would have £0.20",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.70, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.40",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.70, Player 2 would have £0.40","I would have £0.50, Player 2 would have £0.40",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,My motivation was to see how much I would earn from the bonus.  I tried to be fair that both of us would earn.,,,,,,,,,,,,,,5b13da851e55760001ba009a,6,63846a4ec16d08f02cdabfe8,63847dabe0fdfd6970b44b39
28/11/2022 09:22,28/11/2022 09:27,IP Address,217.43.196.143,17,252,FALSE,,FS_2Y686emqvQaN9SD,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,56906694a3b94e000c6cd179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56906694a3b94e000c6cd179,1,63846a4ec16d08f02cdabfe8,63847d9e5d3083d402303cf5
28/11/2022 09:32,28/11/2022 09:39,IP Address,31.51.246.84,17,421,FALSE,,FS_3oHlkNfWmhWcl65,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,571cd566e1d2ec0013a68b64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571cd566e1d2ec0013a68b64,1,63846a4ec16d08f02cdac004,6384801d065cb275a7ab115f
28/11/2022 09:37,28/11/2022 09:50,IP Address,86.13.186.195,96,815,FALSE,,FS_1mJfhlD7y6TM9NP,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5c5ebd0d0040350001faee8d,"I would have £0.40, Player 2 would have £0.00",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.40",,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.70, Player 2 would have £0.40","I would have £0.80, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,I wanted to be as kind as possible to the other player without damaging my own prospects too much,,,,,,,,,,,,,,5c5ebd0d0040350001faee8d,6,63846a4ec16d08f02cdabfe8,6384813a283ca5d27a9de0e4
28/11/2022 09:39,28/11/2022 10:00,IP Address,2.98.180.36,96,1289,FALSE,,FS_3NVaxnoxepzAel6,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5ea03f29271c1b0124707b36,"I would have £0.70, Player 2 would have £0.00","I would have £0.50, Player 2 would have £0.00",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.20","I would have £0.70, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.50, Player 2 would have £0.20","I would have £0.40, Player 2 would have £0.20",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.40, Player 2 would have £0.20","I would have £0.50, Player 2 would have £0.40",Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,Yes - I want to pay £0.10 to reduce Player 2's bonus by £0.10,"I would have £0.50, Player 2 would have £0.40","I would have £0.40, Player 2 would have £0.40",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,"I would have £0.90, Player 1 would have £0.70, Player 2 would have £0.60","I would have £0.90, Player 1 would have £0.50, Player 2 would have £0.60",No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,No - I do not want to pay £0.10 to reduce Player 2's bonus by £0.30,7,,Yes - I want to take £0.20 of Player 1's bonus,To try and keep everything as fair as possible and not to take advantage of the situation,,,,,,,,,,,,,,5ea03f29271c1b0124707b36,6,63846a4ec16d08f02cdabfe8,638481b7e13086933bed217c
28/11/2022 09:48,28/11/2022 09:50,IP Address,92.26.185.50,17,96,FALSE,,FS_3fqLFeXXzvHbQ4e,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5693df018d93fe000dfa5733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5693df018d93fe000dfa5733,1,63846a4ec16d08f02cdabff9,63847a1594bc500508ec1792
28/11/2022 09:54,28/11/2022 09:58,IP Address,81.174.129.125,17,240,FALSE,,FS_3nGYmdCVYkRyhcq,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,58ee2d957b2e410001c2e807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58ee2d957b2e410001c2e807,1,63846a4ec16d08f02cdabfe8,6384855f8ec843a97e7e0684
28/11/2022 09:59,28/11/2022 10:01,IP Address,176.24.13.250,17,126,FALSE,,FS_3yEmp42jB4k5dgl,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5be415810241050001ca2318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5be415810241050001ca2318,1,63846a4ec16d08f02cdabfe8,6384866585414fa369ab1145
